Score,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1394,BLT,NYG,DAL,LAC,CIN,JAX,PIT,BUF,CLV,NE,SEA,NO,NYJ,MIA,TEN,KC,PHI,SF
1394,BLT,NYG,DAL,SF,PHI,LAR,SEA,BUF,NE,LAC,MIA,KC,PIT,CIN,CLV,NYJ,JAX,NO
1394,WAS,BUF,DAL,LAC,DET,MIA,SEA,BLT,NE,PIT,SF,JAX,NYJ,CIN,CLV,KC,PHI,NO
1394,KC,BUF,DAL,PHI,CIN,JAX,SEA,BLT,CLV,LAC,MIA,TEN,NYJ,NO,PIT,CHI,NYG,SF
1394,SEA,DEN,DAL,PHI,CIN,LAR,PIT,BUF,CLV,NE,MIA,JAX,NYJ,BLT,LAC,KC,NYG,SF
1394,WAS,NYG,DAL,PHI,CIN,MIA,SEA,BUF,NE,CHI,LAC,KC,PIT,BLT,CLV,NYJ,JAX,SF
1394,WAS,BUF,CLV,PHI,DET,JAX,SEA,BLT,NE,CIN,MIA,DAL,PIT,NYJ,LAC,KC,NYG,SF
1394,KC,BUF,DAL,SF,PHI,JAX,SEA,LAC,CLV,CIN,MIA,TEN,NYJ,BLT,PIT,NO,NYG,DEN
1394,SEA,BUF,KC,SF,CIN,JAX,PIT,DAL,CLV,NE,MIA,TEN,NYJ,BLT,LAC,CHI,PHI,NO
1394,WAS,NYG,CIN,SF,PHI,MIA,SEA,DAL,NE,BUF,LAC,KC,PIT,BLT,CLV,NYJ,JAX,NO
1394,SEA,NYG,DAL,SF,CIN,JAX,PIT,BUF,NE,LAC,MIA,NO,NYJ,BLT,CLV,KC,PHI,DEN
1393,SEA,BUF,DAL,SF,CIN,JAX,PIT,LAC,NE,CHI,MIA,TEN,NYJ,BLT,CLV,KC,PHI,NO
1393,BLT,NYG,DAL,SF,CIN,LAR,SEA,BUF,CLV,LAC,DET,JAX,NYJ,MIA,PIT,KC,PHI,NO
1393,WAS,NYG,DAL,SF,CIN,MIA,PIT,BUF,NE,LAC,SEA,KC,CLV,BLT,TEN,NYJ,PHI,NO
1393,WAS,SF,DET,LAC,CIN,JAX,SEA,DAL,CLV,BUF,MIA,KC,PIT,BLT,TEN,NYJ,PHI,NO
1393,BLT,NYG,JAX,LAC,CIN,LAR,SEA,BUF,CLV,DAL,MIA,NO,PIT,NYJ,TEN,KC,PHI,SF
1393,WAS,BUF,JAX,LAC,CIN,LAR,SEA,DAL,NE,PIT,MIA,KC,CLV,BLT,TEN,NYJ,PHI,SF
1393,SEA,BUF,DAL,SF,DET,JAX,PIT,BLT,CLV,LAC,MIA,MIN,NYJ,CIN,TEN,KC,PHI,NO
1393,WAS,NYG,DAL,SF,CIN,BUF,SEA,BLT,NE,LAC,JAX,KC,PIT,MIA,CLV,NYJ,PHI,NO
1393,BLT,BUF,CIN,SF,PHI,JAX,SEA,DAL,NE,LAC,MIA,NO,PIT,NYJ,CLV,KC,NYG,DEN
1393,BLT,NYG,DAL,SF,CIN,LAR,SEA,BUF,CLV,LAC,DET,JAX,NYJ,MIA,PIT,KC,PHI,NO
1392,WAS,BUF,BLT,PHI,CIN,MIA,SEA,LAC,CLV,PIT,SF,DAL,DEN,NYJ,TEN,KC,NYG,NO
1392,BLT,BUF,JAX,SF,CIN,MIA,SEA,DAL,CLV,LAC,DEN,DET,PIT,NYJ,TEN,KC,PHI,NO
1392,WAS,NYG,DAL,SF,PHI,JAX,SEA,BUF,CLV,CIN,MIA,NO,NYJ,BLT,PIT,KC,CHI,DEN
1392,WAS,SF,BLT,LAC,CIN,JAX,SEA,BUF,CLV,NE,MIA,TEN,PIT,NYJ,GB,KC,PHI,DAL
1392,WAS,NYG,DAL,SF,DET,JAX,PIT,BUF,CLV,CIN,MIA,NO,NYJ,BLT,LAC,KC,PHI,SEA
1392,WAS,NYG,BLT,SF,DET,JAX,PIT,BUF,CLV,CIN,SEA,DAL,NYJ,MIA,LAC,KC,PHI,NO
1392,BLT,BUF,CLV,SF,CIN,JAX,SEA,DAL,NE,LAC,MIA,TEN,PIT,NYJ,GB,KC,PHI,NO
1392,BLT,BUF,JAX,SF,CIN,MIA,SEA,DAL,CLV,LAC,DEN,DET,PIT,NYJ,TEN,KC,PHI,NO
1392,SEA,BUF,CIN,LAC,PHI,JAX,CLV,BLT,NE,PIT,MIA,DAL,NYJ,NO,TEN,KC,NYG,SF
1392,WAS,BUF,DAL,SF,PHI,JAX,SEA,LAC,CLV,CIN,MIA,NO,PIT,BLT,TEN,KC,NYG,NYJ
1391,WAS,BUF,DAL,SF,CIN,MIA,PIT,BLT,NE,LAC,SEA,JAX,CLV,NYJ,TEN,KC,PHI,NO
1391,WAS,NYG,BLT,LAC,CIN,LAR,SEA,BUF,NE,PIT,JAX,DAL,NYJ,MIA,CLV,KC,PHI,SF
1391,WAS,BUF,CIN,PHI,MIA,JAX,SEA,BLT,CLV,LAC,DAL,NO,PIT,NYJ,TEN,KC,NYG,SF
1391,WAS,BUF,BLT,SF,PHI,LAR,SEA,LAC,CLV,CIN,MIA,DAL,NYJ,NYG,PIT,KC,JAX,NO
1391,KC,BUF,DAL,SF,PHI,JAX,SEA,BLT,CLV,CIN,DET,TEN,PIT,MIA,LAC,NYJ,NYG,NO
1391,WAS,SF,DAL,LAC,CIN,BUF,SEA,BLT,NE,PIT,MIA,JAX,CLV,NYJ,TEN,KC,PHI,NO
1391,WAS,BUF,DAL,PHI,CIN,LAR,SEA,LAC,NE,PIT,MIA,KC,CLV,BLT,TEN,NYJ,NYG,SF
1391,WAS,SF,BLT,LAC,PHI,JAX,SEA,BUF,CLV,CIN,MIA,TEN,NYJ,NO,PIT,KC,NYG,DAL
1391,SEA,BUF,KC,SF,PHI,JAX,PIT,DAL,NE,CIN,MIA,TEN,CLV,BLT,LAC,NYJ,NYG,NO
1391,WAS,BUF,CIN,SF,PHI,JAX,PIT,BLT,CLV,LAC,MIA,DAL,NYJ,NO,TEN,KC,NYG,SEA
1391,SEA,BUF,DAL,SF,CIN,LAR,PIT,BLT,GB,NE,MIA,JAX,CLV,NYJ,LAC,KC,PHI,NO
1391,WAS,NYG,BLT,SF,CIN,JAX,SEA,BUF,CLV,LAC,DAL,NO,NYJ,MIA,PIT,KC,PHI,DEN
1390,BLT,BUF,DAL,PHI,DET,MIA,SEA,LAC,NE,CIN,SF,JAX,PIT,NYJ,CLV,KC,NYG,NO
1390,BLT,BUF,DET,SF,CIN,JAX,SEA,DAL,NE,LAC,MIA,NO,PIT,NYJ,CLV,KC,PHI,DEN
1390,KC,NYG,JAX,LAC,CIN,MIA,SEA,BLT,CLV,BUF,DET,DAL,PIT,NYJ,TEN,NO,PHI,SF
1390,WAS,BUF,DAL,SF,PHI,MIA,PIT,BLT,NE,LAC,SEA,JAX,NYJ,CIN,CLV,KC,NYG,NO
1390,BLT,BUF,DAL,LAC,CIN,MIA,SEA,TEN,CLV,NE,DET,JAX,NYJ,NO,PIT,KC,PHI,SF
1390,BLT,NYG,CIN,SF,TEN,JAX,SEA,BUF,CLV,LAC,DET,DAL,NYJ,MIA,PIT,KC,PHI,NO
1390,BLT,BUF,JAX,PHI,CIN,LAR,SEA,DAL,NE,LAC,MIA,NO,PIT,NYJ,CLV,KC,NYG,SF
1390,SEA,BUF,CIN,SF,PHI,JAX,PIT,BLT,CLV,LAC,DET,DAL,NYJ,MIA,TEN,KC,NYG,NO
1390,BLT,NYG,CIN,SF,PHI,JAX,SEA,BUF,CLV,LAC,MIA,DAL,KC,NYJ,PIT,CHI,MIN,NO
1390,WAS,NYG,DAL,LAC,CIN,BUF,SEA,BLT,NE,PIT,DET,JAX,NYJ,MIA,CLV,KC,PHI,SF
1390,SEA,BUF,JAX,SF,CIN,LAR,PIT,DAL,CLV,LAC,MIA,DET,NYJ,BLT,TEN,KC,PHI,NO
1390,WAS,NYG,DAL,LAC,CIN,LAR,SEA,BLT,CLV,BUF,JAX,NO,NYJ,MIA,PIT,KC,PHI,SF
1390,WAS,BUF,DAL,PHI,CIN,LAR,SEA,BLT,CLV,LAC,JAX,TEN,NYJ,MIA,PIT,KC,NYG,SF
1390,WAS,NYG,JAX,SF,CIN,MIA,SEA,BLT,CLV,BUF,LAC,TEN,NYJ,NO,PIT,KC,PHI,DAL
1390,BLT,BUF,JAX,LAC,DET,LAR,SEA,DAL,CLV,CIN,MIA,NO,PIT,NYJ,TEN,KC,PHI,SF
1390,SEA,BUF,DAL,SF,PHI,LAR,PIT,LAC,NE,CIN,MIA,JAX,NYJ,BLT,CLV,KC,NYG,NO
1390,BLT,NYG,DAL,LAC,CIN,LAR,SEA,BUF,CLV,PIT,JAX,NO,NYJ,MIA,TEN,KC,PHI,SF
1390,WAS,NYG,DAL,SF,CIN,BUF,SEA,BLT,CLV,LAC,MIA,JAX,KC,NYJ,PIT,NO,PHI,DEN
1389,WAS,DEN,BLT,SF,PHI,BUF,SEA,LAC,CLV,CIN,MIA,DAL,KC,NYJ,PIT,JAX,NYG,NO
1389,WAS,NYG,JAX,NO,CIN,MIA,SEA,BUF,CLV,LAC,SF,DAL,PIT,BLT,TEN,KC,PHI,NYJ
1389,BLT,NYG,DAL,SF,DET,JAX,DEN,BUF,CLV,SEA,MIA,KC,PIT,CIN,LAC,NYJ,PHI,NO
1389,SEA,NYG,DAL,LAC,CIN,JAX,PIT,BLT,CLV,BUF,SF,MIN,NYJ,MIA,TEN,KC,PHI,NO
1389,BLT,DEN,CIN,SF,PHI,LAR,SEA,BUF,CLV,LAC,MIA,JAX,PIT,NYJ,TEN,KC,NYG,DAL
1389,BLT,BUF,KC,SF,PHI,JAX,SEA,DAL,CLV,LAC,MIA,NO,PIT,CIN,TEN,NYJ,NYG,DEN
1389,WAS,BUF,DAL,SF,PHI,JAX,SEA,LAC,NE,CIN,MIA,NO,PIT,BLT,CLV,KC,NYG,NYJ
1389,BLT,NYG,CIN,SF,MIA,JAX,SEA,BUF,CLV,LAC,DAL,KC,PIT,NYJ,TEN,CHI,PHI,NO
1389,WAS,NYG,JAX,NO,CIN,MIA,SEA,BUF,CLV,LAC,SF,DAL,PIT,BLT,TEN,KC,PHI,NYJ
1389,KC,NYG,DAL,SF,CIN,JAX,SEA,BLT,CLV,BUF,DET,TEN,PIT,MIA,LAC,NYJ,PHI,NO
1389,BLT,NYG,JAX,PHI,CIN,MIA,SEA,BUF,CLV,PIT,LAC,DAL,NYJ,NO,TEN,KC,MIN,SF
1389,WAS,NYG,BLT,LAC,PHI,MIA,PIT,BUF,NE,CIN,SEA,DAL,NYJ,NO,CLV,KC,JAX,SF
1389,SEA,BUF,DAL,PHI,CIN,JAX,PIT,BLT,CLV,LAC,SF,DET,NYJ,MIA,TEN,KC,NYG,NO
1389,SEA,BUF,JAX,LAC,CIN,MIA,PIT,BLT,CLV,NE,SF,DAL,NYJ,NYG,TEN,KC,PHI,NO
1389,BLT,NYG,DAL,LAC,PHI,JAX,SEA,BUF,CLV,CIN,DET,NO,NYJ,MIA,PIT,KC,MIN,SF
1389,SEA,NYG,DAL,SF,MIA,JAX,PIT,BUF,NE,CIN,LAC,KC,CLV,BLT,TEN,NYJ,PHI,NO
1389,SEA,BUF,CLV,SF,PHI,JAX,PIT,BLT,NE,LAC,MIA,DAL,NYJ,CIN,TEN,KC,NYG,NO
1388,BLT,NYG,CIN,SF,MIA,JAX,SEA,BUF,CLV,NE,DAL,KC,PIT,LAC,TEN,NYJ,PHI,NO
1388,WAS,NYG,DAL,PHI,DET,MIA,PIT,BUF,CLV,CIN,SEA,NO,NYJ,BLT,LAC,KC,JAX,SF
1388,SEA,DEN,BLT,SF,PHI,JAX,PIT,BUF,CLV,CIN,MIA,DAL,NYJ,NO,LAC,KC,NYG,CAR
1388,BLT,SF,CIN,JAX,PHI,BUF,SEA,LAC,CLV,NE,MIA,DAL,PIT,NYJ,TEN,KC,NYG,NO
1388,WAS,NYG,DAL,SF,PHI,JAX,SEA,BUF,NE,CIN,MIA,KC,PIT,BLT,CLV,NYJ,NO,DEN
1388,WAS,BUF,CIN,SF,PHI,MIA,SEA,BLT,CLV,NE,LAC,JAX,KC,NYJ,PIT,NO,NYG,DAL
1388,KC,BUF,DAL,PHI,CIN,JAX,SEA,BLT,CLV,LAC,SF,TEN,NYJ,MIA,PIT,CHI,NYG,NO
1388,SEA,DEN,DAL,PHI,CIN,MIA,PIT,BUF,GB,NE,SF,KC,CLV,BLT,LAC,NYJ,NYG,NO
1388,KC,SF,DAL,LAC,CIN,JAX,SEA,BUF,CLV,PIT,MIA,TEN,NYJ,BLT,GB,CHI,PHI,NO
1387,BLT,BUF,DAL,SF,CIN,JAX,SEA,TEN,CLV,LAC,DET,MIN,NYJ,MIA,PIT,KC,PHI,NO
1387,WAS,NYG,CIN,SF,PHI,JAX,SEA,BUF,NE,LAC,MIA,DAL,PIT,BLT,CLV,KC,NO,NYJ
1387,SEA,NYG,CLV,SF,CIN,JAX,PIT,DAL,NE,BUF,MIA,TEN,NYJ,BLT,LAC,KC,PHI,NO
1387,WAS,BUF,CLV,PHI,DET,MIA,SEA,BLT,NE,CIN,SF,DAL,PIT,NYJ,LAC,KC,NYG,NO
1387,KC,BUF,CLV,LAC,CIN,JAX,SEA,DAL,NE,PIT,MIA,DET,NYJ,BLT,TEN,NO,PHI,SF
1387,BLT,DEN,DAL,PHI,MIA,LAR,SEA,BUF,CLV,CIN,SF,JAX,PIT,NYJ,LAC,KC,NYG,NO
1387,WAS,BUF,BLT,SF,PHI,LAR,SEA,LAC,NE,CIN,MIA,JAX,PIT,NYJ,CLV,KC,NYG,DAL
1387,BLT,BUF,DET,PHI,MIA,JAX,SEA,DAL,CLV,CIN,LAC,NO,PIT,NYJ,TEN,KC,NYG,SF
1387,BLT,BUF,DAL,PHI,MIA,JAX,SEA,LAC,CLV,CIN,SF,KC,PIT,NYJ,TEN,CHI,NYG,NO
1387,SEA,NYG,DAL,SF,PHI,JAX,PIT,BLT,CLV,BUF,MIA,TEN,NYJ,CIN,LAC,KC,CHI,NO
1387,SEA,BUF,KC,PHI,CIN,JAX,PIT,DAL,NE,LAC,MIA,NO,CLV,BLT,TEN,NYJ,NYG,SF
1387,BLT,NYG,DAL,PHI,CIN,JAX,SEA,BUF,CLV,LAC,MIA,KC,NYJ,NO,PIT,ATL,CHI,SF
1387,BLT,NYG,DAL,LAC,CIN,MIA,SEA,BUF,NE,PIT,SF,JAX,KC,NYJ,CLV,CHI,PHI,NO
1387,BLT,NYG,BUF,SF,DET,JAX,SEA,LAC,CLV,NE,MIA,KC,PIT,CIN,TEN,NYJ,PHI,DAL
1387,SEA,BUF,DAL,PHI,CIN,MIA,PIT,BLT,CLV,NE,LAC,JAX,TEN,NYJ,GB,KC,NYG,SF
1387,SEA,BUF,JAX,SF,CIN,MIA,PIT,DAL,CLV,NE,LAC,KC,TEN,BLT,GB,NYJ,PHI,NO
1386,WAS,BUF,DAL,LAC,CIN,JAX,PIT,BLT,CLV,NE,SEA,KC,TEN,MIA,GB,NYJ,PHI,SF
1386,BLT,NYG,CIN,LAC,PHI,MIA,SEA,BUF,CLV,PIT,DAL,NO,TEN,NYJ,GB,KC,JAX,SF
1386,WAS,BUF,DAL,SF,DET,MIA,PIT,BLT,NE,CIN,SEA,JAX,CLV,NYJ,LAC,KC,PHI,NO
1385,WAS,BUF,DAL,SF,CIN,MIA,PIT,BLT,GB,NE,SEA,KC,CLV,NYJ,LAC,PHI,NYG,NO
1385,BLT,BUF,DAL,SF,DET,JAX,SEA,LAC,CLV,CIN,MIA,KC,NYJ,NO,PIT,CHI,PHI,DEN
1385,BLT,NYG,JAX,LAC,CIN,LAR,SEA,DAL,CLV,BUF,SF,DET,NYJ,MIA,PIT,KC,PHI,NO
1385,WAS,BUF,CIN,LAC,MIA,JAX,SEA,BLT,CLV,PIT,SF,DAL,NYJ,NO,TEN,KC,NYG,PHI
1385,BLT,NYG,DAL,SF,DET,MIA,PIT,BUF,NE,LAC,SEA,JAX,NYJ,CIN,CLV,KC,PHI,NO
1385,SEA,BUF,JAX,PHI,CIN,MIA,PIT,DAL,CLV,LAC,DET,NO,NYJ,BLT,TEN,KC,NYG,SF
1385,BLT,SF,DAL,LAC,DET,LAR,SEA,BUF,NE,CIN,MIA,JAX,PIT,NYJ,CLV,KC,PHI,NO
1385,WAS,NYG,DAL,SF,CIN,JAX,PIT,BLT,NE,BUF,MIA,NO,CLV,NYJ,LAC,KC,PHI,SEA
1384,SEA,BUF,DAL,PHI,CIN,JAX,PIT,BLT,NE,LAC,SF,KC,CLV,MIA,TEN,NYJ,NYG,NO
1384,SEA,DEN,CIN,SF,PHI,MIA,PIT,DAL,CLV,BUF,DET,JAX,NYJ,BLT,LAC,KC,NYG,NO
1384,BLT,NYG,DAL,LAC,CIN,MIA,PIT,BUF,NE,CHI,SEA,JAX,CLV,NYJ,TEN,KC,PHI,SF
1384,SEA,BUF,DET,LAC,CIN,JAX,PIT,DAL,NE,NYJ,MIA,NO,CLV,BLT,TEN,KC,PHI,SF
1384,WAS,BUF,JAX,LAC,CIN,MIA,CLV,DAL,NE,PIT,SEA,NO,NYJ,BLT,TEN,KC,PHI,SF
1384,WAS,BUF,JAX,PHI,DET,MIA,PIT,DAL,CLV,CIN,SEA,NO,NYJ,BLT,LAC,KC,NYG,SF
1384,KC,NYG,DAL,SF,CIN,BUF,SEA,BLT,CLV,LAC,JAX,TEN,NYJ,MIA,PIT,CHI,PHI,NO
1384,KC,DEN,JAX,PHI,CIN,MIA,SEA,DAL,CLV,BUF,LAC,NO,PIT,BLT,TEN,NYJ,NYG,SF
1384,WAS,BUF,BLT,PIT,DET,JAX,SEA,LAC,CLV,CIN,MIA,DAL,KC,NYJ,TEN,NO,PHI,SF
1384,WAS,BUF,JAX,PHI,CIN,MIA,SEA,DAL,BLT,NE,LAC,NO,PIT,NYJ,CLV,KC,NYG,SF
1383,KC,BUF,JAX,SF,PHI,LAR,SEA,DAL,NE,CIN,MIA,TEN,PIT,BLT,CLV,NYJ,NYG,NO
1383,WAS,SF,BLT,LAC,CIN,JAX,SEA,BUF,CLV,NE,DET,TEN,NYJ,MIA,PIT,KC,PHI,DAL
1383,SEA,DEN,BLT,PHI,CIN,MIA,PIT,BUF,CLV,NE,SF,DAL,NYJ,NYG,LAC,KC,JAX,NO
1383,BLT,BUF,JAX,PHI,MIA,LAR,SEA,DAL,CLV,CIN,SF,TEN,PIT,NYJ,LAC,KC,NYG,NO
1383,SEA,DEN,DAL,LAC,CIN,JAX,PIT,BLT,NE,BUF,MIA,KC,CLV,NYJ,TEN,PHI,NYG,SF
1383,WAS,BUF,CIN,SF,MIA,JAX,SEA,TEN,NE,LAC,DAL,KC,PIT,BLT,CLV,NYJ,PHI,NO
1383,BLT,BUF,CLV,PHI,MIA,JAX,SEA,LAC,NE,CIN,SF,DAL,PIT,NYJ,TEN,KC,NYG,NO
1383,BLT,NYG,CIN,SF,MIA,JAX,PIT,BUF,CLV,NE,SEA,DAL,NYJ,NO,LAC,KC,PHI,DEN
1383,WAS,BUF,DAL,PHI,CIN,MIA,PIT,LAC,NE,CHI,SEA,JAX,NYJ,BLT,CLV,KC,NYG,SF
1383,WAS,NYG,BLT,LAC,PHI,JAX,PIT,BUF,NE,CIN,SEA,DAL,NYJ,MIA,CLV,KC,NO,SF
1382,BLT,BUF,JAX,SF,CIN,MIA,PIT,DAL,NE,LAC,SEA,DET,CLV,NYJ,TEN,KC,PHI,NO
1382,WAS,BUF,DAL,LAC,CIN,JAX,DEN,BLT,CLV,SEA,DET,KC,PIT,MIA,TEN,NYJ,PHI,SF
1382,BLT,SF,KC,LAC,PHI,JAX,SEA,BUF,NE,CIN,MIA,TEN,PIT,NYJ,CLV,NO,NYG,DAL
1382,WAS,DEN,DAL,LAC,PHI,MIA,BLT,BUF,CLV,CIN,SEA,JAX,PIT,NYJ,TEN,KC,NYG,SF
1382,SEA,DEN,DAL,SF,PHI,BUF,PIT,BLT,CLV,CIN,JAX,TEN,NYJ,MIA,LAC,KC,NYG,NO
1382,BLT,BUF,DAL,PHI,CIN,MIA,SEA,LAC,CLV,PIT,DET,JAX,KC,NYJ,TEN,NO,NYG,SF
1382,WAS,NYG,DAL,PIT,CIN,MIA,SEA,BUF,BLT,NE,LAC,JAX,CLV,NYJ,TEN,KC,PHI,SF
1382,BLT,NYG,BUF,SF,CIN,LAR,SEA,LAC,CLV,PIT,MIA,DAL,KC,NYJ,TEN,JAX,PHI,NO
1382,WAS,NYG,JAX,SF,CIN,MIA,PIT,BUF,NE,LAC,SEA,KC,CLV,BLT,TEN,NYJ,PHI,DAL
1381,BLT,BUF,KC,SF,CIN,JAX,SEA,DAL,CLV,PIT,MIA,MIN,NYJ,LAC,TEN,NO,PHI,DEN
1381,WAS,BUF,CIN,SF,MIA,LAR,SEA,BLT,CLV,LAC,JAX,DAL,NYJ,NO,PIT,KC,PHI,DEN
1381,SEA,DEN,CIN,SF,PHI,MIA,PIT,BUF,CLV,LAC,DET,JAX,NYJ,BLT,TEN,KC,NYG,DAL
1381,WAS,NYG,JAX,LAC,KC,MIA,SEA,BLT,CLV,BUF,DET,DAL,NYJ,CIN,PIT,NO,PHI,SF
1381,WAS,BUF,DAL,PHI,DET,MIA,PIT,BLT,NE,LAC,SEA,JAX,NYJ,CIN,CLV,KC,NYG,SF
1381,BLT,DEN,DAL,SF,PHI,MIA,PIT,BUF,NE,LAC,SEA,KC,CLV,CIN,TEN,NYJ,NYG,NO
1381,BLT,DEN,DAL,SF,PHI,MIA,CHI,BUF,CLV,CIN,SEA,JAX,PIT,NYJ,LAC,KC,NYG,NO
1381,KC,NYG,CLV,LAC,DET,BUF,SEA,BLT,NE,CIN,MIA,DAL,PIT,NYJ,TEN,NO,PHI,SF
1380,WAS,BUF,CLV,PHI,KC,JAX,SEA,BLT,NE,LAC,MIA,DAL,PIT,CIN,TEN,NYJ,NYG,SF
1380,SEA,NYG,CIN,LAC,PHI,JAX,PIT,BUF,BLT,NE,MIA,DAL,CLV,NYJ,TEN,KC,NO,SF
1380,WAS,BUF,JAX,SF,CIN,MIA,SEA,DAL,CLV,LAC,DET,NO,PIT,BLT,TEN,KC,PHI,NYJ
1380,SEA,BUF,CLV,PHI,CIN,JAX,PIT,DAL,NE,LAC,MIA,TEN,NYJ,BLT,SF,KC,NYG,NO
1380,SEA,NYG,DAL,SF,CIN,BUF,PIT,BLT,NE,LAC,MIA,KC,TEN,NYJ,GB,CLV,PHI,NO
1379,WAS,BUF,DAL,PHI,CIN,JAX,BLT,LAC,CLV,NE,SEA,NO,NYJ,MIA,PIT,KC,NYG,SF
1379,SEA,NYG,CLV,SF,DET,JAX,PIT,BUF,NE,CIN,MIA,TEN,NYJ,BLT,LAC,KC,PHI,DAL
1379,WAS,BUF,CLV,SF,PHI,JAX,PIT,DAL,NE,CIN,MIA,NO,NYJ,BLT,LAC,KC,NYG,SEA
1379,SEA,BUF,DAL,SF,PHI,JAX,NYG,BLT,CLV,CIN,MIA,TEN,PIT,NYJ,LAC,KC,NO,DEN
1379,WAS,BUF,DAL,PHI,CIN,JAX,PIT,BLT,CLV,LAC,MIA,NO,TEN,NYJ,SF,KC,NYG,SEA
1379,WAS,NYG,DAL,LAC,CIN,BUF,PIT,BLT,NE,CHI,SEA,JAX,NYJ,MIA,CLV,KC,PHI,SF
1378,BLT,DEN,DAL,PHI,CIN,MIA,PIT,BUF,CLV,LAC,SEA,JAX,KC,NYJ,TEN,NO,NYG,SF
1378,WAS,SF,DAL,LAC,CIN,JAX,PIT,BLT,CLV,BUF,SEA,MIN,NYJ,MIA,TEN,KC,PHI,NO
1378,KC,BUF,CIN,MIN,PHI,JAX,SEA,LAC,NE,PIT,MIA,DAL,CLV,BLT,SF,NYJ,NYG,NO
1378,BLT,BUF,CIN,SF,MIA,LAR,SEA,DAL,NE,CHI,LAC,JAX,PIT,NYJ,CLV,KC,PHI,NO
1377,BLT,BUF,CIN,LAC,ATL,JAX,SEA,DAL,CLV,PIT,MIA,DET,KC,NYJ,TEN,NO,PHI,SF
1377,BLT,NYG,KC,SF,DET,BUF,SEA,DAL,CLV,LAC,JAX,TEN,MIA,CIN,PIT,NYJ,PHI,NO
1377,SEA,BUF,DAL,LAC,PHI,MIA,PIT,BLT,NE,CIN,SF,JAX,KC,NYJ,CLV,CHI,NYG,NO
1377,BLT,SF,DAL,LAC,CIN,JAX,DEN,BUF,NE,SEA,MIA,KC,PIT,NYJ,TEN,CLV,PHI,NO
1376,BLT,BUF,DET,PHI,CIN,JAX,DEN,DAL,CLV,SEA,MIA,NO,NYJ,LAC,PIT,KC,NYG,SF
1376,BLT,BUF,DAL,PHI,CIN,JAX,CLV,LAC,NE,PIT,SEA,NO,NYJ,MIA,TEN,KC,NYG,SF
1376,BLT,BUF,JAX,SF,PHI,MIA,PIT,DAL,NE,LAC,SEA,KC,NYJ,CIN,CLV,CHI,NYG,NO
1376,BLT,NYG,DAL,SF,MIA,JAX,PIT,BUF,NE,CIN,SEA,NO,CLV,NYJ,LAC,KC,PHI,DEN
1376,WAS,BUF,DAL,SF,CIN,MIA,PIT,BLT,CLV,LAC,SEA,JAX,KC,NYJ,TEN,NO,PHI,DEN
1375,SEA,BUF,KC,PHI,MIA,JAX,PIT,DAL,CLV,CIN,LAC,NO,NYJ,BLT,TEN,CHI,NYG,SF
1375,KC,NYG,DAL,SF,CIN,BUF,SEA,BLT,NE,LAC,JAX,NO,PIT,MIA,CLV,NYJ,PHI,DEN
1375,BLT,BUF,CIN,SF,PHI,JAX,PIT,DAL,NE,CHI,SEA,KC,CLV,MIA,LAC,NYJ,NYG,NO
1374,BLT,NYG,CLV,SF,CIN,MIA,SEA,PHI,NE,BUF,DET,DAL,PIT,NYJ,LAC,KC,JAX,NO
1374,KC,DEN,JAX,PHI,CIN,MIA,CHI,BUF,CLV,LAC,SEA,DAL,NYJ,BLT,PIT,NO,NYG,SF
1374,BLT,DEN,CIN,SF,MIA,LAR,SEA,BUF,CLV,LAC,JAX,DAL,KC,NYJ,PIT,PHI,NYG,NO
1374,WAS,SF,CIN,LAC,MIA,BUF,SEA,DAL,NE,PIT,JAX,KC,CLV,BLT,TEN,NYJ,PHI,NO
1374,WAS,NYG,DAL,LAC,MIA,JAX,PIT,BUF,NE,NYJ,SEA,TEN,CLV,BLT,CIN,KC,PHI,SF
1373,BLT,SF,DAL,LAC,CIN,JAX,CLV,BUF,NE,PIT,SEA,MIN,NYJ,MIA,TEN,KC,PHI,NO
1373,BLT,SF,KC,JAX,PHI,BUF,SEA,DAL,NE,LAC,MIA,TEN,PIT,CIN,CLV,NYJ,NYG,NO
1373,SEA,BUF,CIN,JAX,PHI,LAR,CLV,LAC,NE,PIT,MIA,DAL,NYJ,BLT,SF,KC,NYG,NO
1370,WAS,BUF,DAL,SF,CIN,JAX,BLT,LAC,CLV,PIT,SEA,KC,DEN,MIA,TEN,NYJ,PHI,NO
1370,BLT,SF,DAL,LAC,MIA,LAR,SEA,BUF,NE,CIN,JAX,KC,PIT,NYJ,TEN,CLV,PHI,NO
1370,SEA,NYG,DAL,PHI,CIN,LAR,PIT,BLT,CLV,BUF,SF,JAX,NYJ,MIA,LAC,KC,CHI,NO
1369,WAS,NYG,JAX,SF,CIN,MIA,BLT,BUF,CLV,LAC,SEA,DAL,KC,NYJ,PIT,NO,PHI,DEN
1369,WAS,BUF,CIN,LAC,MIA,BLT,SEA,DAL,CLV,PIT,JAX,NO,TEN,NYJ,GB,KC,PHI,SF
1369,WAS,SF,BLT,LAC,DET,BUF,SEA,TEN,CLV,CIN,MIA,JAX,NYJ,NO,PIT,KC,PHI,DAL
1368,KC,NYG,CIN,LAC,MIA,LAR,DEN,BUF,NE,SEA,JAX,DAL,PIT,BLT,CLV,NYJ,PHI,SF
